locus_tag,gene_name,product,gene_category,contig,start,end,strand,role,ko_id,ko_name,ko_substrate,brite_leaf,tcdb_id,tcdb_name,substrate_call,resolution_level,organic_or_inorganic,substrate_source,substrate_confidence,substrate_evidence,substrate_options,sources
EZ55_03964,,ion transporter,Signal transduction,NZ_OX359237.1,4510950,4511885,+,,kegg.orthology:K10716,"kch, trkA, mthK, pch; voltage-gated potassium channel",voltage-gated potassium,Pores ion channels [TC:1],tcdb:1.A.1.1,1.A.1.1,voltage-gated potassium,specific_compound,inorganic,kegg_ko,confident,"kch, trkA, mthK, pch; voltage-gated potassium channel",,brite;kegg;tcdb;func
EZ55_03969,,MFS transporter,Carbohydrate metabolism,NZ_OX359237.1,4516726,4517898,-,,,,,,,,unresolved,unresolved,,,none,MFS transporter,,func
EZ55_03974,gspC,type II secretion system protein GspC,Intracellular trafficking,NZ_OX359237.1,4524183,4525100,+,,kegg.orthology:K02452,gspC; general secretion pathway protein C,,,tcdb:3.A.15,The Outer Membrane Protein Secreting Main Terminal Branch (MTB) Family,unresolved,unresolved,,,none,gspC; general secretion pathway protein C,,tcdb
EZ55_03975,gspD,type II secretion system secretin GspD,Cell motility,NZ_OX359237.1,4525199,4527250,+,,kegg.orthology:K02453,gspD; general secretion pathway protein D,,,tcdb:3.A.15,The Outer Membrane Protein Secreting Main Terminal Branch (MTB) Family,unresolved,unresolved,,,none,gspD; general secretion pathway protein D,,tcdb
EZ55_03976,gspE,type II secretion system ATPase GspE,Cell motility,NZ_OX359237.1,4527252,4528817,+,ATP,kegg.orthology:K02454,gspE; general secretion pathway protein E [EC:7.4.2.8],,,tcdb:3.A.15,The Outer Membrane Protein Secreting Main Terminal Branch (MTB) Family,unresolved,unresolved,,,none,gspE; general secretion pathway protein E [EC:7.4.2.8],,tcdb
EZ55_03977,gspF,type II secretion system inner membrane protein GspF,Intracellular trafficking,NZ_OX359237.1,4528818,4530044,+,,kegg.orthology:K02455,gspF; general secretion pathway protein F,,,tcdb:3.A.15,The Outer Membrane Protein Secreting Main Terminal Branch (MTB) Family,unresolved,unresolved,,,none,gspF; general secretion pathway protein F,,tcdb
EZ55_03978,gspG,type II secretion system major pseudopilin GspG,Intracellular trafficking,NZ_OX359237.1,4530044,4530481,+,,kegg.orthology:K02456,gspG; general secretion pathway protein G,,,tcdb:3.A.15,The Outer Membrane Protein Secreting Main Terminal Branch (MTB) Family,unresolved,unresolved,,,none,gspG; general secretion pathway protein G,,tcdb
EZ55_03979,gspH,type II secretion system minor pseudopilin GspH,Intracellular trafficking,NZ_OX359237.1,4530487,4531113,+,,kegg.orthology:K02457,gspH; general secretion pathway protein H,,,tcdb:3.A.15,The Outer Membrane Protein Secreting Main Terminal Branch (MTB) Family,unresolved,unresolved,,,none,gspH; general secretion pathway protein H,,tcdb
EZ55_03980,gspI,type II secretion system minor pseudopilin GspI,Intracellular trafficking,NZ_OX359237.1,4531110,4531538,+,,kegg.orthology:K02458,gspI; general secretion pathway protein I,,,tcdb:3.A.15,The Outer Membrane Protein Secreting Main Terminal Branch (MTB) Family,unresolved,unresolved,,,none,gspI; general secretion pathway protein I,,tcdb
EZ55_03981,gspJ,type II secretion system minor pseudopilin GspJ,Intracellular trafficking,NZ_OX359237.1,4531540,4532166,+,,kegg.orthology:K02459,gspJ; general secretion pathway protein J,,,tcdb:3.A.15,The Outer Membrane Protein Secreting Main Terminal Branch (MTB) Family,unresolved,unresolved,,,none,gspJ; general secretion pathway protein J,,tcdb
EZ55_03982,gspK,type II secretion system minor pseudopilin GspK,Intracellular trafficking,NZ_OX359237.1,4532163,4533209,+,,kegg.orthology:K02460,gspK; general secretion pathway protein K,,,tcdb:3.A.15,The Outer Membrane Protein Secreting Main Terminal Branch (MTB) Family,unresolved,unresolved,,,none,gspK; general secretion pathway protein K,,tcdb
EZ55_03983,gspL,type II secretion system protein GspL,Intracellular trafficking,NZ_OX359237.1,4533209,4534408,+,,kegg.orthology:K02461,gspL; general secretion pathway protein L,,,tcdb:3.A.15,The Outer Membrane Protein Secreting Main Terminal Branch (MTB) Family,unresolved,unresolved,,,none,gspL; general secretion pathway protein L,,tcdb
EZ55_03984,gspM,type II secretion system protein GspM,Intracellular trafficking,NZ_OX359237.1,4534405,4534884,+,,kegg.orthology:K02462,gspM; general secretion pathway protein M,,,tcdb:3.A.15,The Outer Membrane Protein Secreting Main Terminal Branch (MTB) Family,unresolved,unresolved,,,none,gspM; general secretion pathway protein M,,tcdb
EZ55_03985,gspN,type II secretion system protein N,Unknown,NZ_OX359237.1,4534881,4535636,+,,kegg.orthology:K02463,gspN; general secretion pathway protein N,,,tcdb:3.A.15,The Outer Membrane Protein Secreting Main Terminal Branch (MTB) Family,unresolved,unresolved,,,none,gspN; general secretion pathway protein N,,tcdb
EZ55_03994,mdoH,glucans biosynthesis glucosyltransferase MdoH,Cell wall and membrane,NZ_OX359237.1,4543769,4545760,-,,kegg.orthology:K03669,mdoH; membrane glycosyltransferase [EC:2.4.1.-],,,tcdb:4.D.3.1.1,4.D.3.1.1,unresolved,unresolved,,,none,mdoH; membrane glycosyltransferase [EC:2.4.1.-],,tcdb
EZ55_04000,yheS,ATP-binding cassette domain-containing protein,Unknown,NZ_OX359237.1,4550561,4552513,-,ATP,kegg.orthology:K06158,"ABCF3; ATP-binding cassette, subfamily F, member 3",,,,,unresolved,unresolved,,,none,"ABCF3; ATP-binding cassette, subfamily F, member 3",,func
EZ55_04013,,TonB-dependent receptor,Inorganic ion transport,NZ_OX359237.1,4564074,4567112,-,,,,,,,,unresolved,unresolved,,,none,TonB-dependent receptor,,func
EZ55_04015,,MFS transporter,Carbohydrate metabolism,NZ_OX359237.1,4568843,4570324,+,,kegg.orthology:K03292,"TC.GPH; glycoside/pentoside/hexuronide:cation symporter, GPH family",,,tcdb:2.A.2,The Glycoside-Pentoside-Hexuronide (GPH):Cation Symporter Family,unresolved,unresolved,,,none,"TC.GPH; glycoside/pentoside/hexuronide:cation symporter, GPH family",,kegg;tcdb;func
EZ55_04028,xylE,sugar porter family MFS transporter,Amino acid metabolism,NZ_OX359237.1,4592353,4593759,+,,kegg.orthology:K05548,"benK; MFS transporter, AAHS family, benzoate transport protein","MFS transporter, AAHS family, benzoate",Sugar porter (SP) family [TC:2.A.1.1],tcdb:2.A.1.1.3,2.A.1.1.3,"MFS transporter, AAHS family, benzoate",specific_compound,organic,kegg_ko,confident,"benK; MFS transporter, AAHS family, benzoate transport protein",,brite;kegg;tcdb;func
EZ55_04043,dinF,MATE family efflux transporter,Defense mechanisms,NZ_OX359237.1,4612635,4613981,-,,kegg.orthology:K03327,"SLC47A, MATE, DTX; MATE family, multidrug and toxin extrusion protein",,SLC47: Multidrug and toxin extrusion (MATE) family,tcdb:2.A.66.1,2.A.66.1,unresolved,unresolved,,,none,"SLC47A, MATE, DTX; MATE family, multidrug and toxin extrusion protein",,brite;tcdb;func
EZ55_04048,ctaA,COX15/CtaA family protein,Post-translational modification,NZ_OX359237.1,4617549,4618766,-,,kegg.orthology:K02259,"COX15, ctaA; heme a synthase [EC:1.17.99.9]",,,tcdb:3.D.4.4,3.D.4.4,unresolved,unresolved,,,none,"COX15, ctaA; heme a synthase [EC:1.17.99.9]",,tcdb
EZ55_04050,surf1,SURF1 family protein,Unknown,NZ_OX359237.1,4619304,4620008,-,,kegg.orthology:K14998,"SURF1, SHY1; surfeit locus 1 family protein",,,tcdb:3.D.4.8,3.D.4.8,unresolved,unresolved,,,none,"SURF1, SHY1; surfeit locus 1 family protein",,tcdb
EZ55_04052,coxC,cytochrome c oxidase subunit 3,Energy production,NZ_OX359237.1,4620279,4621172,-,,kegg.orthology:K02276,"coxC, ctaE; cytochrome c oxidase subunit III [EC:7.1.1.9]",,,tcdb:3.D.4.4,3.D.4.4,unresolved,unresolved,,,none,"coxC, ctaE; cytochrome c oxidase subunit III [EC:7.1.1.9]",,tcdb
EZ55_04053,ctaG,cytochrome c oxidase assembly protein,Post-translational modification,NZ_OX359237.1,4621196,4621783,-,,kegg.orthology:K02258,"COX11, ctaG; cytochrome c oxidase assembly protein subunit 11",,,tcdb:3.D.4.8,3.D.4.8,unresolved,unresolved,,,none,"COX11, ctaG; cytochrome c oxidase assembly protein subunit 11",,tcdb
EZ55_04054,ctaD,cytochrome c oxidase subunit I,Energy production,NZ_OX359237.1,4621931,4623559,-,,kegg.orthology:K02274,"coxA, ctaD; cytochrome c oxidase subunit I [EC:7.1.1.9]",,,tcdb:3.D.4.2,3.D.4.2,unresolved,unresolved,,,none,"coxA, ctaD; cytochrome c oxidase subunit I [EC:7.1.1.9]",,tcdb
EZ55_04055,coxB,cytochrome c oxidase subunit II,Energy production,NZ_OX359237.1,4623569,4624732,-,,kegg.orthology:K02275,"coxB, ctaC; cytochrome c oxidase subunit II [EC:7.1.1.9]",,,tcdb:3.D.4.2,3.D.4.2,unresolved,unresolved,,,none,"coxB, ctaC; cytochrome c oxidase subunit II [EC:7.1.1.9]",,tcdb
EZ55_04062,yadS,trimeric intracellular cation channel family protein,Unknown,NZ_OX359237.1,4638885,4639502,+,,,,,,,,unresolved,unresolved,,,none,trimeric intracellular cation channel family protein,,func
EZ55_04066,bcr,multidrug effflux MFS transporter,Amino acid metabolism,NZ_OX359237.1,4643888,4645135,-,,kegg.orthology:K07552,"bcr, tcaB; MFS transporter, DHA1 family, multidrug resistance protein",MFS,Drug:H+ antiporter-1 (12 spanner) (DHA1) family [TC:2.A.1.2],tcdb:2.A.1.2,2.A.1.2,unresolved,unresolved,,,none,"bcr, tcaB; MFS transporter, DHA1 family, multidrug resistance protein",,brite;kegg;tcdb;func
EZ55_04068,ytfM,autotransporter assembly complex protein TamA,Cell wall and membrane,NZ_OX359237.1,4647885,4649723,+,,kegg.orthology:K07278,tamA; translocation and assembly module TamA,,Pores ion channels [TC:1],tcdb:1.B.33.2.4,1.B.33.2.4,unresolved,unresolved,,,none,tamA; translocation and assembly module TamA,,brite;tcdb
EZ55_04069,ytfN,translocation/assembly module TamB domain-containing protein,Unknown,NZ_OX359237.1,4649720,4653592,+,,kegg.orthology:K09800,tamB; translocation and assembly module TamB,,Pores ion channels [TC:1],,,unresolved,unresolved,,,none,tamB; translocation and assembly module TamB,,brite
EZ55_04073,,DMT family transporter,Amino acid metabolism,NZ_OX359237.1,4655257,4656159,-,PERM,,,,,,,unresolved,unresolved,,,none,DMT family transporter,,func
EZ55_04082,,DUF6482 family protein,Unknown,NZ_OX359237.1,4664702,4665010,-,,,,,,,,unresolved,unresolved,,,none,DUF6482 family protein,,func
EZ55_04098,,TonB-dependent receptor,Inorganic ion transport,NZ_OX359237.1,4678342,4681272,-,,,,,,,,unresolved,unresolved,,,none,TonB-dependent receptor,,func
EZ55_04100,,MFS transporter,Carbohydrate metabolism,NZ_OX359237.1,4683153,4684760,+,,kegg.orthology:K03292,"TC.GPH; glycoside/pentoside/hexuronide:cation symporter, GPH family",,,tcdb:2.A.2,The Glycoside-Pentoside-Hexuronide (GPH):Cation Symporter Family,sugar,broad_class,organic,function_description,inferred,MFS/sugar transport protein,,kegg;tcdb;func
EZ55_04104,yiaD,OmpA family protein,Cell wall and membrane,NZ_OX359237.1,4687839,4688480,-,,kegg.orthology:K12216,"icmN, lphA, dotK; intracellular multiplication protein IcmN",,,tcdb:3.A.7.9.1,3.A.7.9.1,unresolved,unresolved,,,none,"icmN, lphA, dotK; intracellular multiplication protein IcmN",,tcdb
EZ55_04108,gst5,glutathione S-transferase family protein,Post-translational modification,NZ_OX359237.1,4691121,4691720,-,,kegg.orthology:K00799,"GST, gst; glutathione S-transferase [EC:2.5.1.18]",,Pores ion channels [TC:1],tcdb:1.A.12.2.2,1.A.12.2.2,unresolved,unresolved,,,none,"GST, gst; glutathione S-transferase [EC:2.5.1.18]",,brite;tcdb
EZ55_04110,atpC,F0F1 ATP synthase subunit epsilon,Energy production,NZ_OX359237.1,4693070,4693483,-,ATP,kegg.orthology:K02114,"ATPF1E, atpC; F-type H+-transporting ATPase subunit epsilon",,,tcdb:3.A.2.1,3.A.2.1,unresolved,unresolved,,,none,"ATPF1E, atpC; F-type H+-transporting ATPase subunit epsilon",,tcdb
EZ55_04111,atpD,F0F1 ATP synthase subunit beta,Energy production,NZ_OX359237.1,4693544,4694929,-,ATP,kegg.orthology:K02112,"ATPF1B, atpD; F-type H+/Na+-transporting ATPase subunit beta [EC:7.1.2.2 7.2.2.1]",,,tcdb:3.A.2.1,3.A.2.1,unresolved,unresolved,,,none,"ATPF1B, atpD; F-type H+/Na+-transporting ATPase subunit beta [EC:7.1.2.2 7.2.2.1]",,tcdb
EZ55_04112,atpG,F0F1 ATP synthase subunit gamma,Energy production,NZ_OX359237.1,4694963,4695823,-,ATP,kegg.orthology:K02115,"ATPF1G, atpG; F-type H+-transporting ATPase subunit gamma",,,tcdb:3.A.2.1,3.A.2.1,unresolved,unresolved,,,none,"ATPF1G, atpG; F-type H+-transporting ATPase subunit gamma",,tcdb
EZ55_04113,atpA,F0F1 ATP synthase subunit alpha,Energy production,NZ_OX359237.1,4695882,4697423,-,ATP,kegg.orthology:K02111,"ATPF1A, atpA; F-type H+/Na+-transporting ATPase subunit alpha [EC:7.1.2.2 7.2.2.1]",,,tcdb:3.A.2.1,3.A.2.1,unresolved,unresolved,,,none,"ATPF1A, atpA; F-type H+/Na+-transporting ATPase subunit alpha [EC:7.1.2.2 7.2.2.1]",,tcdb
EZ55_04114,atpH,F0F1 ATP synthase subunit delta,Energy production,NZ_OX359237.1,4697437,4697970,-,ATP,kegg.orthology:K02113,"ATPF1D, atpH; F-type H+-transporting ATPase subunit delta",,,tcdb:3.A.2.1,3.A.2.1,sodium,specific_compound,inorganic,function_description,inferred,"F(1)F(0) ATP synthase produces ATP from ADP in the presence of a proton or sodium gradient. F-type ATPases consist of two structural domains, F(1) containing the extramembraneous catalytic core and F(0) containing the membrane proton channel, linked together by a central stalk and a peripheral stalk. During catalysis, ATP synthesis in the catalytic domain of F(1) is coupled via a rotary mechanism of the central stalk subunits to proton translocation. ; FUNCTION: This protein is part of the stalk that links CF(0) to CF(1). It either transmits conformational changes from CF(0) to CF(1) or is implicated in proton conduction",,tcdb;func
EZ55_04115,atpF,F0F1 ATP synthase subunit B,Energy production,NZ_OX359237.1,4697985,4698455,-,ATP,kegg.orthology:K02109,"ATPF0B, atpF; F-type H+-transporting ATPase subunit b",,,tcdb:3.A.2.1,3.A.2.1,unresolved,unresolved,,,none,"ATPF0B, atpF; F-type H+-transporting ATPase subunit b",,tcdb;func
EZ55_04116,atpE,F0F1 ATP synthase subunit C,Energy production,NZ_OX359237.1,4698493,4698723,-,ATP,kegg.orthology:K02110,"ATPF0C, atpE; F-type H+-transporting ATPase subunit c",,,tcdb:3.A.2.1,3.A.2.1,sodium,specific_compound,inorganic,function_description,inferred,"F(1)F(0) ATP synthase produces ATP from ADP in the presence of a proton or sodium gradient. F-type ATPases consist of two structural domains, F(1) containing the extramembraneous catalytic core and F(0) containing the membrane proton channel, linked together by a central stalk and a peripheral stalk. During catalysis, ATP synthesis in the catalytic domain of F(1) is coupled via a rotary mechanism of the central stalk subunits to proton translocation. ; FUNCTION: Key component of the F(0) channel; it plays a direct role in translocation across the membrane. A homomeric c-ring of between 10-14 subunits forms the central stalk rotor element with the F(1) delta and epsilon subunits",,tcdb;func
EZ55_04117,atpB,F0F1 ATP synthase subunit A,Energy production,NZ_OX359237.1,4698823,4699656,-,ATP,kegg.orthology:K02108,"ATPF0A, atpB; F-type H+-transporting ATPase subunit a",,,tcdb:3.A.2.1,3.A.2.1,unresolved,unresolved,,,none,"ATPF0A, atpB; F-type H+-transporting ATPase subunit a",,tcdb
EZ55_04118,atpI,ATP synthase subunit I,Energy production,NZ_OX359237.1,4699758,4700144,-,,kegg.orthology:K02116,atpI; ATP synthase protein I,,,tcdb:3.A.2.1,3.A.2.1,unresolved,unresolved,,,none,atpI; ATP synthase protein I,,tcdb
EZ55_04128,yidC,membrane protein insertase YidC,Intracellular trafficking,NZ_OX359237.1,4709852,4711510,-,,kegg.orthology:K03217,"yidC, spoIIIJ, OXA1, ccfA; YidC/Oxa1 family membrane protein insertase",,,tcdb:2.A.9,The Membrane Protein Insertase (YidC/Alb3/Oxa1) Family,unresolved,unresolved,,,none,"yidC, spoIIIJ, OXA1, ccfA; YidC/Oxa1 family membrane protein insertase",,tcdb
EZ55_04144,chrA,chromate efflux transporter,Inorganic ion transport,NZ_OX359238.1,11791,13248,-,,kegg.orthology:K07240,chrA; chromate transporter,chromate,Electrochemical potential-driven transporters [TC:2],tcdb:2.A.51.1,2.A.51.1,unresolved,unresolved,,,none,chrA; chromate transporter,,brite;kegg;tcdb;func
EZ55_04154,cusB,efflux RND transporter periplasmic adaptor subunit,Cell wall and membrane,NZ_OX359238.1,23998,26016,+,,kegg.orthology:K07798,"cusB, silB; membrane fusion protein, copper/silver efflux system",,Accessory factors involved in transport [TC:8],tcdb:2.A.6.1.4,2.A.6.1.4,copper,specific_compound,inorganic,kegg_ko_keyword,inferred,"cusB, silB; membrane fusion protein, copper/silver efflux system",,brite;kegg;tcdb;func
EZ55_04155,cusA,efflux RND transporter permease subunit,Inorganic ion transport,NZ_OX359238.1,26013,29150,+,PERM,kegg.orthology:K07787,"cusA, silA; copper/silver efflux system protein",,Electrochemical potential-driven transporters [TC:2],tcdb:2.A.6.1.4,2.A.6.1.4,copper,specific_compound,inorganic,kegg_ko_keyword,inferred,"cusA, silA; copper/silver efflux system protein",,brite;kegg;tcdb;func
EZ55_04157,,copper resistance CopC family protein,Unknown,NZ_OX359238.1,29408,29800,+,,kegg.orthology:K07156,"copC, pcoC; copper resistance protein C",,Others,tcdb:9.B.62.2,9.B.62.2,unresolved,unresolved,,,none,"copC, pcoC; copper resistance protein C",,brite;tcdb
EZ55_04158,,copper resistance D family protein,Inorganic ion transport,NZ_OX359238.1,29809,30723,+,,kegg.orthology:K07245,pcoD; copper resistance protein D,,Others,tcdb:9.B.62.1,9.B.62.1,unresolved,unresolved,,,none,pcoD; copper resistance protein D,,brite;tcdb
EZ55_04165,,hypothetical protein,Cell wall and membrane,NZ_OX359238.1,36668,36841,+,,,,,,,,unresolved,unresolved,,,none,hypothetical protein,,func
EZ55_04187,copA,heavy metal translocating P-type ATPase,Inorganic ion transport,NZ_OX359238.1,54444,56792,+,ATP,kegg.orthology:K17686,"copA, ctpA, ATP7; P-type Cu+ transporter [EC:7.2.2.8]",P-type Cu+,,tcdb:3.A.3.5,3.A.3.5,unresolved,unresolved,,,none,"copA, ctpA, ATP7; P-type Cu+ transporter [EC:7.2.2.8]",,kegg;tcdb
EZ55_04199,,copper resistance CopC family protein,Unknown,NZ_OX359238.1,64696,65049,+,,kegg.orthology:K07156,"copC, pcoC; copper resistance protein C",,Others,tcdb:9.B.62.2,9.B.62.2,unresolved,unresolved,,,none,"copC, pcoC; copper resistance protein C",,brite;tcdb
EZ55_04200,copD,copper resistance D family protein,Inorganic ion transport,NZ_OX359238.1,65065,65958,+,,kegg.orthology:K07245,pcoD; copper resistance protein D,,Others,tcdb:9.B.62.1,9.B.62.1,unresolved,unresolved,,,none,pcoD; copper resistance protein D,,brite;tcdb
EZ55_04206,copA,heavy metal translocating P-type ATPase,Inorganic ion transport,NZ_OX359238.1,69347,71590,+,ATP,kegg.orthology:K17686,"copA, ctpA, ATP7; P-type Cu+ transporter [EC:7.2.2.8]",P-type Cu+,,tcdb:3.A.3.5,3.A.3.5,unresolved,unresolved,,,none,"copA, ctpA, ATP7; P-type Cu+ transporter [EC:7.2.2.8]",,kegg;tcdb
EZ55_04287,,OmpP1/FadL family transporter,Lipid metabolism,NZ_OX359238.1,130284,131678,+,,kegg.orthology:K06076,fadL; long-chain fatty acid transport protein,long-chain fatty acid,Pores ion channels [TC:1],tcdb:1.B.9,The FadL Outer Membrane Protein (FadL) Family,unresolved,unresolved,,,none,fadL; long-chain fatty acid transport protein,,brite;tcdb;func
EZ55_04313,chrA,chromate efflux transporter,Inorganic ion transport,NZ_OX359238.1,158653,160110,-,,kegg.orthology:K07240,chrA; chromate transporter,chromate,Electrochemical potential-driven transporters [TC:2],tcdb:2.A.51.1,2.A.51.1,unresolved,unresolved,,,none,chrA; chromate transporter,,brite;kegg;tcdb;func
