og_id,consensus_product,total_member_count,total_organism_count,proc_strains,proc_members,proc_hypo_members,frac_hypo,tier,is_hypothetical,breadth,n_significant_datapoints,best_rank,max_abs_log2fc,direction,direction_by_treatment,n_tested_datapoints,pct_datapoints_de,n_members_with_de,dominant_category,responded,is_broad,is_prominent,is_highlight
cyanorak:CK_00000609,phosphoribosyltransferase family protein,21,21,17,17,0,0.0,core,False,3,11,80.0,6.7,mixed,"{'darkness': 'mixed', 'plastic': 'down', 'salt': 'up'}",,,3.0,Coenzyme metabolism,True,False,False,False
cyanorak:CK_00000604,biotin operon repressor / biotin-[acetyl-CoA-carboxylase] ligase,21,21,17,17,0,0.0,core,False,3,11,68.0,3.73,mixed,"{'darkness': 'mixed', 'nitrogen': 'up', 'salt': 'up'}",,,3.0,Coenzyme metabolism,True,False,False,False
cyanorak:CK_00000459,nicotinamide-nucleotide amidase,21,21,17,17,0,0.0,core,False,3,11,22.0,7.78,mixed,"{'darkness': 'down', 'nitrogen': 'up', 'salt': 'down'}",,,3.0,Coenzyme metabolism,True,False,False,False
cyanorak:CK_00000441,4-amino-4-deoxychorismate lyase,21,21,17,17,0,0.0,core,False,3,11,114.0,11.29,mixed,"{'coculture': 'down', 'darkness': 'mixed', 'salt': 'up'}",,,3.0,Coenzyme metabolism,True,False,True,False
cyanorak:CK_00042327,bacteriophage-like protein,21,21,17,17,0,0.0,core,False,3,11,47.0,5.26,mixed,"{'darkness': 'mixed', 'nitrogen': 'mixed', 'salt': 'down'}",,,3.0,Mobile elements,True,False,False,False
cyanorak:CK_00001141,cysteine desulfurase / selenocysteine lyase,21,21,17,17,0,0.0,core,False,3,11,147.0,5.22,mixed,"{'darkness': 'mixed', 'nitrogen': 'down', 'salt': 'up'}",,,3.0,Amino acid metabolism,True,False,False,False
cyanorak:CK_00008100,RNA-binding domain RNP-1 (RNA recognition motif) containing protein,21,21,17,17,0,0.0,core,False,3,11,23.0,2.31,mixed,"{'darkness': 'mixed', 'nitrogen': 'mixed', 'salt': 'down'}",,,4.0,Regulatory functions,True,False,False,False
cyanorak:CK_00000356,signal recognition particle-docking protein FtsY,21,21,17,17,0,0.0,core,False,3,11,37.0,7.31,mixed,"{'darkness': 'mixed', 'nitrogen': 'mixed', 'salt': 'down'}",,,3.0,Post-translational modification,True,False,False,False
cyanorak:CK_00001226,conserved hypothetical protein,20,20,16,16,0,0.0,core,False,3,11,100.0,11.1,mixed,"{'coculture': 'mixed', 'darkness': 'down', 'salt': 'up'}",,,4.0,Unknown,True,False,True,False
cyanorak:CK_00001168,conserved hypothetical protein,20,20,16,16,0,0.0,core,False,3,11,17.0,6.69,down,"{'darkness': 'down', 'nitrogen': 'down', 'salt': 'down'}",,,3.0,Unknown,True,False,False,False
cyanorak:CK_00000090,UDP-glucose 4-epimerase,20,18,14,14,0,0.0,core,False,3,11,24.0,3.08,mixed,"{'darkness': 'mixed', 'nitrogen': 'mixed', 'plastic': 'down'}",,,4.0,Carbohydrate metabolism,True,False,False,False
cyanorak:CK_00009154,uncharacterized conserved membrane protein,12,12,12,12,0,0.0,broad,False,3,11,1.0,5.19,mixed,"{'darkness': 'mixed', 'nitrogen': 'down', 'salt': 'down'}",,,3.0,Unknown,True,False,True,False
cyanorak:CK_00034844,ion transport family protein,12,10,9,11,0,0.0,broad,False,3,11,8.0,6.29,mixed,"{'carbon': 'up', 'darkness': 'mixed', 'viral': 'down'}",,,3.0,Transport,True,False,False,False
cyanorak:CK_00001276,conserved hypothetical protein,21,21,17,17,13,0.7647058823529411,core,False,3,10,55.0,6.21,mixed,"{'darkness': 'mixed', 'nitrogen': 'mixed', 'salt': 'down'}",,,4.0,Unknown,True,False,False,False
cyanorak:CK_00000373,argininosuccinate synthase,21,21,17,17,0,0.0,core,False,3,10,20.0,2.3,mixed,"{'darkness': 'mixed', 'nitrogen': 'down', 'salt': 'down'}",,,3.0,Amino acid metabolism,True,False,False,False
cyanorak:CK_00000124,"multidrug efflux transporter, MFS family",21,21,17,17,0,0.0,core,False,3,10,42.0,1.5,mixed,"{'darkness': 'mixed', 'plastic': 'up', 'salt': 'up'}",,,3.0,Stress response and adaptation,True,False,False,False
cyanorak:CK_00000386,para-aminobenzoate synthetase component I,21,21,17,17,0,0.0,core,False,3,10,102.0,7.21,mixed,"{'darkness': 'mixed', 'nitrogen': 'up', 'salt': 'up'}",,,3.0,Coenzyme metabolism,True,False,False,False
cyanorak:CK_00000404,"SprT-like, zinc ribbon domain-containing protein",21,21,17,17,0,0.0,core,False,3,10,39.0,5.7,mixed,"{'darkness': 'down', 'nitrogen': 'mixed', 'salt': 'up'}",,,3.0,Unknown,True,False,False,False
cyanorak:CK_00008038,"ATP-dependent Clp protease, protease subunit",21,21,17,17,0,0.0,core,False,3,10,107.0,7.17,down,"{'carbon': 'down', 'darkness': 'down', 'salt': 'down'}",,,3.0,Post-translational modification,True,False,False,False
cyanorak:CK_00000292,N-acyl-L-amino acid amidohydrolase,21,21,17,17,0,0.0,core,False,3,10,68.0,10.45,mixed,"{'coculture': 'down', 'darkness': 'down', 'salt': 'up'}",,,3.0,Post-translational modification,True,False,True,False
cyanorak:CK_00000551,phosphoenol pyruvate carboxylase,21,21,17,17,0,0.0,core,False,3,10,81.0,5.98,mixed,"{'darkness': 'mixed', 'nitrogen': 'up', 'salt': 'up'}",,,3.0,Carbohydrate metabolism,True,False,False,False
cyanorak:CK_00001049,8-amino-7-oxononanoate synthase,21,21,17,17,0,0.0,core,False,3,10,160.0,4.73,mixed,"{'darkness': 'mixed', 'nitrogen': 'up', 'salt': 'down'}",,,3.0,Coenzyme metabolism,True,False,False,False
cyanorak:CK_00001073,orotidine 5-phosphate decarboxylase,21,21,17,17,0,0.0,core,False,3,10,199.0,1.99,mixed,"{'darkness': 'mixed', 'nitrogen': 'up', 'salt': 'up'}",,,3.0,Nucleotide metabolism,True,False,False,False
cyanorak:CK_00001071,conserved hypothetical protein (DUF3086),21,21,17,17,0,0.0,core,False,3,10,90.0,6.66,mixed,"{'darkness': 'down', 'nitrogen': 'up', 'salt': 'down'}",,,3.0,Cell cycle and division,True,False,False,False
cyanorak:CK_00000074,glucose transporter,21,21,17,17,0,0.0,core,False,3,10,76.0,6.75,mixed,"{'carbon': 'up', 'darkness': 'mixed', 'salt': 'down'}",,,3.0,Transport,True,False,False,False
cyanorak:CK_00000700,adenosylcobinamide-phosphate synthase,21,21,17,17,0,0.0,core,False,3,10,105.0,3.68,mixed,"{'carbon': 'down', 'darkness': 'mixed', 'salt': 'up'}",,,3.0,Coenzyme metabolism,True,False,False,False
cyanorak:CK_00000716,FKBP-type peptidyl-prolyl cis-trans isomerase,21,21,17,17,0,0.0,core,False,3,10,36.0,2.21,mixed,"{'darkness': 'mixed', 'nitrogen': 'mixed', 'salt': 'down'}",,,3.0,Post-translational modification,True,False,False,False
cyanorak:CK_00000728,riboflavin kinase / FMN adenylyltransferase,21,21,17,17,0,0.0,core,False,3,10,45.0,6.73,mixed,"{'darkness': 'down', 'plastic': 'mixed', 'salt': 'down'}",,,3.0,Coenzyme metabolism,True,False,False,False
cyanorak:CK_00000595,serine--tRNA ligase,21,21,17,17,0,0.0,core,False,3,10,190.0,2.24,mixed,"{'darkness': 'mixed', 'nitrogen': 'up', 'salt': 'up'}",,,3.0,Translation,True,False,False,False
cyanorak:CK_00000369,formate-dependent phosphoribosyl glycinamide formyl transferase,21,21,17,17,0,0.0,core,False,3,10,65.0,6.72,mixed,"{'darkness': 'mixed', 'nitrogen': 'down', 'salt': 'down'}",,,3.0,Nucleotide metabolism,True,False,False,False
cyanorak:CK_00000785,23S rRNA (guanosine2251-2^-O)-methyltransferase,21,21,17,17,0,0.0,core,False,3,10,51.0,3.71,mixed,"{'carbon': 'up', 'darkness': 'mixed', 'salt': 'up'}",,,3.0,Translation,True,False,False,False
cyanorak:CK_00000804,pyruvate kinase,21,21,17,17,0,0.0,core,False,3,10,123.0,2.04,mixed,"{'darkness': 'mixed', 'nitrogen': 'up', 'salt': 'up'}",,,3.0,Carbohydrate metabolism,True,False,False,False
cyanorak:CK_00000825,phosphoribosylglycinamide formyltransferase,22,21,17,18,0,0.0,core,False,3,10,121.0,5.29,mixed,"{'darkness': 'mixed', 'nitrogen': 'down', 'salt': 'up'}",,,4.0,Nucleotide metabolism,True,False,False,False
cyanorak:CK_00000168,exoribonuclease R,21,21,17,17,0,0.0,core,False,3,10,36.0,1.9,mixed,"{'carbon': 'mixed', 'darkness': 'down', 'salt': 'up'}",,,4.0,Transcription,True,False,False,False
cyanorak:CK_00000753,glutathione S-transferase,21,21,17,17,0,0.0,core,False,3,10,10.0,5.8,mixed,"{'darkness': 'mixed', 'nitrogen': 'up', 'salt': 'up'}",,,3.0,Coenzyme metabolism,True,False,False,False
cyanorak:CK_00000934,translocation and assembly module TamB-like protein,21,21,17,17,0,0.0,core,False,3,10,48.0,7.43,mixed,"{'darkness': 'mixed', 'nitrogen': 'down', 'salt': 'up'}",,,3.0,Transport,True,False,False,False
cyanorak:CK_00037827,conserved hypothetical protein (DUF3007),21,21,17,17,0,0.0,core,False,3,10,13.0,7.78,mixed,"{'darkness': 'mixed', 'nitrogen': 'up', 'salt': 'up'}",,,3.0,Unknown,True,False,False,False
cyanorak:CK_00000948,glutathione reductase,21,21,17,17,0,0.0,core,False,3,10,88.0,6.36,mixed,"{'carbon': 'up', 'darkness': 'mixed', 'salt': 'up'}",,,3.0,Coenzyme metabolism,True,False,False,False
cyanorak:CK_00000648,precorrin-6x reductase,21,21,17,17,0,0.0,core,False,3,10,23.0,7.73,mixed,"{'darkness': 'mixed', 'nitrogen': 'down', 'salt': 'up'}",,,3.0,Coenzyme metabolism,True,False,False,False
cyanorak:CK_00000627,N6-L-threonylcarbamoyladenine synthase,21,21,17,17,0,0.0,core,False,3,10,51.0,6.24,mixed,"{'carbon': 'up', 'darkness': 'mixed', 'salt': 'down'}",,,3.0,Translation,True,False,False,False
cyanorak:CK_00046249,O-succinylbenzoate synthase,21,21,17,17,0,0.0,core,False,3,10,18.0,5.55,mixed,"{'darkness': 'mixed', 'nitrogen': 'up', 'salt': 'down'}",,,3.0,Coenzyme metabolism,True,False,False,False
cyanorak:CK_00042927,translation initiation factor SUI1 family protein,21,21,17,17,0,0.0,core,False,3,10,11.0,5.25,mixed,"{'darkness': 'mixed', 'nitrogen': 'up', 'salt': 'up'}",,,3.0,Translation,True,False,False,False
cyanorak:CK_00000233,"5,10-methylenetetrahydrofolate reductase",21,21,17,17,0,0.0,core,False,3,10,95.0,1.82,mixed,"{'darkness': 'mixed', 'nitrogen': 'down', 'salt': 'down'}",,,4.0,Central intermediary metabolism,True,False,False,False
cyanorak:CK_00001140,prolyl oligopeptidase/peptidase S9-like domain containing protein,21,21,17,17,0,0.0,core,False,3,10,92.0,4.01,mixed,"{'darkness': 'mixed', 'nitrogen': 'up', 'salt': 'up'}",,,3.0,Post-translational modification,True,False,False,False
cyanorak:CK_00000187,peptide deformylase,21,21,17,17,0,0.0,core,False,3,10,74.0,2.74,mixed,"{'darkness': 'mixed', 'nitrogen': 'down', 'salt': 'up'}",,,3.0,Post-translational modification,True,False,False,False
cyanorak:CK_00000828,leucine--tRNA ligase,20,20,16,16,0,0.0,core,False,3,10,47.0,3.55,mixed,"{'carbon': 'up', 'darkness': 'mixed', 'salt': 'up'}",,,3.0,Translation,True,False,False,False
cyanorak:CK_00000606,NADH dehydrogenase I subunit NdhB (chain 2 or N),20,20,16,16,0,0.0,core,False,3,10,44.0,7.07,mixed,"{'darkness': 'mixed', 'nitrogen': 'down', 'salt': 'up'}",,,3.0,Carbohydrate metabolism,True,False,False,False
cyanorak:CK_00000457,conserved hypothetical protein (DUF3181),20,20,16,16,0,0.0,core,False,3,10,48.0,4.73,mixed,"{'darkness': 'mixed', 'nitrogen': 'mixed', 'salt': 'down'}",,,4.0,Unknown,True,False,False,False
cyanorak:CK_00002334,WD40-repeat-containing protein,16,16,15,15,0,0.0,core,False,3,10,4.0,4.69,mixed,"{'carbon': 'down', 'darkness': 'mixed', 'salt': 'down'}",,,3.0,Unknown,True,False,False,False
cyanorak:CK_00003440,"translation initiation factor IF-2, N-terminal domain-containing protein",9,9,9,9,0,0.0,broad,False,3,10,6.0,1.54,mixed,"{'nitrogen': 'mixed', 'salt': 'down', 'viral': 'down'}",,,2.0,Unknown,True,False,False,False
cyanorak:CK_00000986,uncharacterized conserved secreted protein,21,21,17,17,1,0.0588235294117647,core,False,3,9,43.0,4.99,mixed,"{'darkness': 'mixed', 'nitrogen': 'down', 'salt': 'down'}",,,3.0,Unknown,True,False,False,False
cyanorak:CK_00000395,nucleoside triphosphate pyrophosphohydrolase,21,21,17,17,0,0.0,core,False,3,9,80.0,5.87,mixed,"{'darkness': 'mixed', 'nitrogen': 'down', 'salt': 'down'}",,,3.0,Unknown,True,False,False,False
cyanorak:CK_00000307,magnesium transporter,21,21,17,17,0,0.0,core,False,3,9,52.0,2.66,mixed,"{'darkness': 'mixed', 'nitrogen': 'up', 'salt': 'up'}",,,3.0,Transport,True,False,False,False
cyanorak:CK_00000293,TPR repeat family protein,21,21,17,17,0,0.0,core,False,3,9,38.0,7.45,mixed,"{'darkness': 'down', 'nitrogen': 'up', 'salt': 'up'}",,,3.0,Cell motility,True,False,False,False
cyanorak:CK_00000556,rod shape determining protein,21,21,17,17,0,0.0,core,False,3,9,62.0,6.3,mixed,"{'darkness': 'mixed', 'nitrogen': 'mixed', 'salt': 'up'}",,,4.0,Cellular processes,True,False,False,False
cyanorak:CK_00000868,drug/metabolite transporter (DMT) superfamily efflux protein,21,21,17,17,0,0.0,core,False,3,9,22.0,4.48,mixed,"{'darkness': 'mixed', 'nitrogen': 'down', 'salt': 'up'}",,,3.0,Transport,True,False,False,False
cyanorak:CK_00001072,glycerol-3-phosphate acyltransferase (GPAT),21,21,17,17,0,0.0,core,False,3,9,68.0,6.65,mixed,"{'darkness': 'mixed', 'nitrogen': 'up', 'salt': 'up'}",,,3.0,Lipid metabolism,True,False,False,False
cyanorak:CK_00001939,thiamine biosynthesis protein ThiS,21,21,17,17,0,0.0,core,False,3,9,6.0,6.17,mixed,"{'darkness': 'mixed', 'salt': 'down', 'viral': 'down'}",,,3.0,Coenzyme metabolism,True,False,False,False
cyanorak:CK_00000734,conserved hypothetical protein,21,21,17,17,0,0.0,core,False,3,9,28.0,6.65,mixed,"{'darkness': 'mixed', 'light': 'up', 'salt': 'up'}",,,3.0,Unknown,True,False,False,False
cyanorak:CK_00008113,4-amino-4-deoxy-L-arabinose transferase and related glycosyltransferase of PMT family,21,20,17,18,0,0.0,core,False,3,9,43.0,6.03,mixed,"{'darkness': 'mixed', 'nitrogen': 'up', 'salt': 'down'}",,,3.0,Cell wall and membrane,True,False,False,False
cyanorak:CK_00000759,esterase family protein,21,21,17,17,0,0.0,core,False,3,9,22.0,6.31,mixed,"{'darkness': 'down', 'nitrogen': 'mixed', 'salt': 'up'}",,,4.0,Stress response and adaptation,True,False,False,False
cyanorak:CK_00000086,lycopene beta cyclase,21,21,17,17,0,0.0,core,False,3,9,317.0,1.83,mixed,"{'darkness': 'mixed', 'nitrogen': 'up', 'salt': 'up'}",,,3.0,Coenzyme metabolism,True,False,False,False
cyanorak:CK_00000161,aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit A,21,21,17,17,0,0.0,core,False,3,9,169.0,1.2,mixed,"{'darkness': 'mixed', 'nitrogen': 'down', 'salt': 'up'}",,,3.0,Translation,True,False,False,False
cyanorak:CK_00000906,tRNA 2-selenouridine synthase,21,21,17,17,0,0.0,core,False,3,9,91.0,3.23,mixed,"{'coculture': 'up', 'darkness': 'mixed', 'salt': 'down'}",,,3.0,Translation,True,False,False,False
cyanorak:CK_00000899,50S ribosome-binding GTPase family protein,21,21,17,17,0,0.0,core,False,3,9,120.0,6.08,mixed,"{'darkness': 'mixed', 'nitrogen': 'down', 'salt': 'up'}",,,3.0,Unknown,True,False,False,False
cyanorak:CK_00000884,D-alanyl-D-alanine carboxypeptidase,21,21,17,17,0,0.0,core,False,3,9,65.0,6.65,mixed,"{'darkness': 'mixed', 'nitrogen': 'up', 'salt': 'down'}",,,3.0,Cell wall and membrane,True,False,False,False
cyanorak:CK_00000073,ABC exporter transmembrane subunit,21,21,17,17,0,0.0,core,False,3,9,91.0,6.29,mixed,"{'darkness': 'mixed', 'nitrogen': 'down', 'salt': 'up'}",,,3.0,Transport,True,False,False,False
cyanorak:CK_00000862,conserved hypothetical protein,21,21,17,17,0,0.0,core,False,3,9,59.0,2.28,mixed,"{'darkness': 'mixed', 'nitrogen': 'down', 'salt': 'up'}",,,3.0,Unknown,True,False,False,False
cyanorak:CK_00001288,FAD binding domain protein,21,21,17,17,0,0.0,core,False,3,9,140.0,1.45,mixed,"{'darkness': 'mixed', 'nitrogen': 'up', 'salt': 'up'}",,,3.0,Amino acid metabolism,True,False,False,False
cyanorak:CK_00000937,"X-Pro dipeptidyl-peptidase, S15 family",21,21,17,17,0,0.0,core,False,3,9,71.0,3.42,up,"{'darkness': 'up', 'nitrogen': 'up', 'salt': 'up'}",,,3.0,Post-translational modification,True,False,False,False
cyanorak:CK_00000659,cell division protein FtsI (peptidoglycan synthetase),21,21,17,17,0,0.0,core,False,3,9,62.0,7.15,mixed,"{'darkness': 'mixed', 'nitrogen': 'up', 'salt': 'up'}",,,3.0,Cell wall and membrane,True,False,False,False
cyanorak:CK_00000658,CAAX protease self-immunity family protein,21,21,17,17,0,0.0,core,False,3,9,62.0,3.1,mixed,"{'darkness': 'mixed', 'nitrogen': 'down', 'salt': 'up'}",,,3.0,Unknown,True,False,False,False
cyanorak:CK_00000619,4-hydroxybenzoate polyprenyltransferase,21,21,17,17,0,0.0,core,False,3,9,37.0,7.52,mixed,"{'darkness': 'mixed', 'nitrogen': 'up', 'salt': 'down'}",,,3.0,Coenzyme metabolism,True,False,False,False
cyanorak:CK_00000092,"imidazole glycerol phosphate synthase, cyclase subunit",21,21,17,17,0,0.0,core,False,3,9,259.0,1.92,mixed,"{'darkness': 'mixed', 'nitrogen': 'up', 'salt': 'up'}",,,3.0,Amino acid metabolism,True,False,False,False
cyanorak:CK_00001045,transmembrane component of ECF transporter energizing module,21,21,17,17,0,0.0,core,False,3,9,179.0,6.37,mixed,"{'darkness': 'mixed', 'nitrogen': 'down', 'salt': 'up'}",,,3.0,Transport,True,False,False,False
cyanorak:CK_00000577,septum formation inhibitor,21,21,17,17,0,0.0,core,False,3,9,131.0,3.49,mixed,"{'carbon': 'up', 'darkness': 'mixed', 'salt': 'up'}",,,3.0,Cell cycle and division,True,False,False,False
cyanorak:CK_00000421,ABC1 family protein,21,21,17,17,0,0.0,core,False,3,9,126.0,2.57,mixed,"{'darkness': 'mixed', 'nitrogen': 'down', 'salt': 'down'}",,,3.0,Unknown,True,False,False,False
cyanorak:CK_00000436,tRNA modification GTPase,22,21,17,18,0,0.0,core,False,3,9,92.0,7.23,mixed,"{'darkness': 'down', 'plastic': 'up', 'salt': 'up'}",,,3.0,Translation,True,False,False,False
cyanorak:CK_00037828,O-succinylbenzoic acid--CoA ligase (OSB-CoA synthetase),21,21,17,17,0,0.0,core,False,3,9,37.0,5.15,mixed,"{'darkness': 'mixed', 'salt': 'up', 'viral': 'up'}",,,3.0,Coenzyme metabolism,True,False,False,False
cyanorak:CK_00000065,copper-translocating P-type ATPase,21,21,17,17,0,0.0,core,False,3,9,17.0,3.75,mixed,"{'darkness': 'mixed', 'nitrogen': 'down', 'salt': 'up'}",,,3.0,Transport,True,False,False,False
cyanorak:CK_00000196,L-aspartate oxidase,21,21,17,17,0,0.0,core,False,3,9,30.0,6.1,mixed,"{'darkness': 'down', 'nitrogen': 'down', 'salt': 'up'}",,,3.0,Coenzyme metabolism,True,False,False,False
cyanorak:CK_00000334,transpeptidase involved in septal peptidoglycan synthesis (peptidoglycan synthetase precursor),21,21,17,17,0,0.0,core,False,3,9,106.0,6.08,mixed,"{'darkness': 'mixed', 'nitrogen': 'down', 'salt': 'up'}",,,3.0,Cell wall and membrane,True,False,False,False
cyanorak:CK_00001843,superoxide dismutase [Ni],19,19,16,16,0,0.0,core,False,3,9,21.0,4.75,mixed,"{'darkness': 'mixed', 'phosphorus': 'down', 'salt': 'down'}",,,2.0,Stress response and adaptation,True,False,False,False
cyanorak:CK_00057180,nif11-like leader peptide domain protein,14,14,14,14,0,0.0,core,False,3,9,96.0,5.02,mixed,"{'darkness': 'mixed', 'nitrogen': 'up', 'salt': 'down'}",,,3.0,Unknown,True,False,False,False
cyanorak:CK_00001261,putative photosystem II assembly factor TerC,18,18,14,14,0,0.0,core,False,3,9,21.0,1.94,mixed,"{'darkness': 'mixed', 'nitrogen': 'up', 'salt': 'down'}",,,3.0,Photosynthesis,True,False,False,False
cyanorak:CK_00001263,hsp33 family protein,18,18,14,14,0,0.0,core,False,3,9,168.0,1.3,mixed,"{'darkness': 'mixed', 'nitrogen': 'up', 'salt': 'down'}",,,3.0,Post-translational modification,True,False,False,False
cyanorak:CK_00001754,NADH dehydrogenase subunit NdhP,17,17,13,13,0,0.0,broad,False,3,9,4.0,5.23,mixed,"{'darkness': 'mixed', 'salt': 'up', 'viral': 'up'}",,,3.0,Carbohydrate metabolism,True,False,False,False
cyanorak:CK_00003494,possible Gram-negative pili assembly chaperone,13,13,13,13,0,0.0,broad,False,3,9,111.0,6.83,mixed,"{'darkness': 'mixed', 'nitrogen': 'down', 'salt': 'up'}",,,3.0,Unknown,True,False,False,False
cyanorak:CK_00001596,FAD/NAD-binding domain-containing protein,17,17,13,13,0,0.0,broad,False,3,9,31.0,5.18,mixed,"{'darkness': 'mixed', 'nitrogen': 'up', 'salt': 'up'}",,,3.0,Unknown,True,False,False,False
cyanorak:CK_00004022,bacteriophage-like membrane-associated DNA-binding domain-containing protein,13,13,13,13,0,0.0,broad,False,3,9,38.0,5.98,mixed,"{'darkness': 'mixed', 'nitrogen': 'down', 'salt': 'down'}",,,3.0,Mobile elements,True,False,False,False
cyanorak:CK_00001946,putative chloride channel,14,14,12,12,0,0.0,broad,False,3,9,43.0,1.91,mixed,"{'nitrogen': 'mixed', 'plastic': 'down', 'salt': 'up'}",,,3.0,Transport,True,False,False,False
cyanorak:CK_00001624,"ABC-type uptake transporter for acidic and neutral polar amino acids (N-II), membrane protein",14,14,10,10,0,0.0,broad,False,3,9,11.0,7.88,down,"{'coculture': 'down', 'darkness': 'down', 'viral': 'down'}",,,2.0,Transport,True,False,False,False
cyanorak:CK_00003400,uncharacterized conserved membrane protein,9,9,9,9,0,0.0,broad,False,3,9,2.0,2.09,mixed,"{'nitrogen': 'mixed', 'salt': 'up', 'viral': 'down'}",,,2.0,Cell wall and membrane,True,False,True,False
cyanorak:CK_00000383,polyphosphate kinase,21,21,17,17,0,0.0,core,False,3,8,13.0,5.64,mixed,"{'carbon': 'down', 'darkness': 'up', 'salt': 'up'}",,,3.0,Central intermediary metabolism,True,False,False,False
cyanorak:CK_00000401,valyl-tRNA synthetase,21,21,17,17,0,0.0,core,False,3,8,121.0,2.21,mixed,"{'darkness': 'down', 'nitrogen': 'down', 'salt': 'up'}",,,3.0,Translation,True,False,False,False
cyanorak:CK_00000315,DNA mismatch repair protein MutS,21,21,17,17,0,0.0,core,False,3,8,67.0,1.64,mixed,"{'darkness': 'mixed', 'growth_phase': 'down', 'salt': 'down'}",,,3.0,Replication and repair,True,False,False,False
