locus_tag,gene_name,product,gene_category,contig,start,end,strand,role,ko_id,ko_name,ko_substrate,brite_leaf,tcdb_id,tcdb_name,substrate_call,resolution_level,organic_or_inorganic,substrate_source,substrate_confidence,substrate_evidence,substrate_options,sources
ACZ81_19005,cyoA,ubiquinol oxidase subunit II,Energy production,NZ_CP012202.1,4436511,4437452,-,,kegg.orthology:K02297,cyoA; cytochrome o ubiquinol oxidase subunit II [EC:7.1.1.3],,,tcdb:3.D.4.5,3.D.4.5,unresolved,unresolved,,,none,cyoA; cytochrome o ubiquinol oxidase subunit II [EC:7.1.1.3],,tcdb
ACZ81_19025,,TonB-dependent receptor,Inorganic ion transport,NZ_CP012202.1,4440741,4443674,+,,,,,,,,unresolved,unresolved,,,none,TonB-dependent receptor,,func
ACZ81_19080,groES,co-chaperone GroES,Post-translational modification,NZ_CP012202.1,4461714,4462004,-,,kegg.orthology:K04078,"groES, HSPE1; chaperonin GroES",,,,,unresolved,unresolved,,,none,"groES, HSPE1; chaperonin GroES",,func
ACZ81_19095,dsbD,protein-disulfide reductase DsbD,Energy production,NZ_CP012202.1,4463402,4465294,+,,kegg.orthology:K04084,"dsbD, dipZ; thioredoxin:protein disulfide reductase [EC:1.8.4.16]",,,tcdb:5.A.1.1,5.A.1.1,unresolved,unresolved,,,none,"dsbD, dipZ; thioredoxin:protein disulfide reductase [EC:1.8.4.16]",,tcdb
ACZ81_19175,,substrate-binding periplasmic protein,Amino acid metabolism,NZ_CP012202.1,4479188,4479949,-,SBP,kegg.orthology:K02030,ABC.PA.S; polar amino acid transport system substrate-binding protein,polar amino acid,Putative polar amino acid transporter,tcdb:3.A.1.3,3.A.1.3,polar amino acid,narrow_class,organic,kegg_ko,confident,ABC.PA.S; polar amino acid transport system substrate-binding protein,glutamate; aspartate; glutamine; arginine,brite;kegg;tcdb
ACZ81_19220,,ion transporter,Signal transduction,NZ_CP012202.1,4489250,4490185,+,,kegg.orthology:K10716,"kch, trkA, mthK, pch; voltage-gated potassium channel",voltage-gated potassium,Pores ion channels [TC:1],tcdb:1.A.1.1,1.A.1.1,voltage-gated potassium,specific_compound,inorganic,kegg_ko,confident,"kch, trkA, mthK, pch; voltage-gated potassium channel",,brite;kegg;tcdb;func
ACZ81_19245,,MFS transporter,Carbohydrate metabolism,NZ_CP012202.1,4495030,4496202,-,,,,,,,,unresolved,unresolved,,,none,MFS transporter,,func
ACZ81_19275,gspC,type II secretion system protein GspC,Intracellular trafficking,NZ_CP012202.1,4504562,4505479,+,,kegg.orthology:K02452,gspC; general secretion pathway protein C,,,tcdb:3.A.15,The Outer Membrane Protein Secreting Main Terminal Branch (MTB) Family,unresolved,unresolved,,,none,gspC; general secretion pathway protein C,,tcdb
ACZ81_19280,gspD,type II secretion system secretin GspD,Cell motility,NZ_CP012202.1,4505578,4507629,+,,kegg.orthology:K02453,gspD; general secretion pathway protein D,,,tcdb:3.A.15,The Outer Membrane Protein Secreting Main Terminal Branch (MTB) Family,unresolved,unresolved,,,none,gspD; general secretion pathway protein D,,tcdb
ACZ81_19285,gspE,type II secretion system ATPase GspE,Cell motility,NZ_CP012202.1,4507631,4509196,+,ATP,kegg.orthology:K02454,gspE; general secretion pathway protein E [EC:7.4.2.8],,,tcdb:3.A.15,The Outer Membrane Protein Secreting Main Terminal Branch (MTB) Family,unresolved,unresolved,,,none,gspE; general secretion pathway protein E [EC:7.4.2.8],,tcdb
ACZ81_19290,gspF,type II secretion system inner membrane protein GspF,Intracellular trafficking,NZ_CP012202.1,4509197,4510423,+,,kegg.orthology:K02455,gspF; general secretion pathway protein F,,,tcdb:3.A.15,The Outer Membrane Protein Secreting Main Terminal Branch (MTB) Family,unresolved,unresolved,,,none,gspF; general secretion pathway protein F,,tcdb
ACZ81_19295,gspG,type II secretion system major pseudopilin GspG,Intracellular trafficking,NZ_CP012202.1,4510423,4510860,+,,kegg.orthology:K02456,gspG; general secretion pathway protein G,,,tcdb:3.A.15,The Outer Membrane Protein Secreting Main Terminal Branch (MTB) Family,unresolved,unresolved,,,none,gspG; general secretion pathway protein G,,tcdb
ACZ81_19300,gspH,type II secretion system minor pseudopilin GspH,Intracellular trafficking,NZ_CP012202.1,4510866,4511492,+,,kegg.orthology:K02457,gspH; general secretion pathway protein H,,,tcdb:3.A.15,The Outer Membrane Protein Secreting Main Terminal Branch (MTB) Family,unresolved,unresolved,,,none,gspH; general secretion pathway protein H,,tcdb
ACZ81_19305,gspI,type II secretion system minor pseudopilin GspI,Intracellular trafficking,NZ_CP012202.1,4511489,4511917,+,,kegg.orthology:K02458,gspI; general secretion pathway protein I,,,tcdb:3.A.15,The Outer Membrane Protein Secreting Main Terminal Branch (MTB) Family,unresolved,unresolved,,,none,gspI; general secretion pathway protein I,,tcdb
ACZ81_19310,gspJ,type II secretion system minor pseudopilin GspJ,Intracellular trafficking,NZ_CP012202.1,4511919,4512545,+,,kegg.orthology:K02459,gspJ; general secretion pathway protein J,,,tcdb:3.A.15,The Outer Membrane Protein Secreting Main Terminal Branch (MTB) Family,unresolved,unresolved,,,none,gspJ; general secretion pathway protein J,,tcdb
ACZ81_19315,gspK,type II secretion system minor pseudopilin GspK,Intracellular trafficking,NZ_CP012202.1,4512542,4513588,+,,kegg.orthology:K02460,gspK; general secretion pathway protein K,,,tcdb:3.A.15,The Outer Membrane Protein Secreting Main Terminal Branch (MTB) Family,unresolved,unresolved,,,none,gspK; general secretion pathway protein K,,tcdb
ACZ81_19320,gspL,type II secretion system protein GspL,Intracellular trafficking,NZ_CP012202.1,4513588,4514787,+,,kegg.orthology:K02461,gspL; general secretion pathway protein L,,,tcdb:3.A.15,The Outer Membrane Protein Secreting Main Terminal Branch (MTB) Family,unresolved,unresolved,,,none,gspL; general secretion pathway protein L,,tcdb
ACZ81_19325,gspM,type II secretion system protein GspM,Intracellular trafficking,NZ_CP012202.1,4514784,4515263,+,,kegg.orthology:K02462,gspM; general secretion pathway protein M,,,tcdb:3.A.15,The Outer Membrane Protein Secreting Main Terminal Branch (MTB) Family,unresolved,unresolved,,,none,gspM; general secretion pathway protein M,,tcdb
ACZ81_19330,gspN,type II secretion system protein N,Unknown,NZ_CP012202.1,4515260,4516015,+,,kegg.orthology:K02463,gspN; general secretion pathway protein N,,,tcdb:3.A.15,The Outer Membrane Protein Secreting Main Terminal Branch (MTB) Family,unresolved,unresolved,,,none,gspN; general secretion pathway protein N,,tcdb
ACZ81_19375,mdoH,glucans biosynthesis glucosyltransferase MdoH,Cell wall and membrane,NZ_CP012202.1,4524148,4526139,-,,kegg.orthology:K03669,mdoH; membrane glycosyltransferase [EC:2.4.1.-],,,tcdb:4.D.3.1.1,4.D.3.1.1,unresolved,unresolved,,,none,mdoH; membrane glycosyltransferase [EC:2.4.1.-],,tcdb
ACZ81_19405,yheS,ATP-binding cassette domain-containing protein,Unknown,NZ_CP012202.1,4530940,4532892,-,ATP,kegg.orthology:K06158,"ABCF3; ATP-binding cassette, subfamily F, member 3",,,,,unresolved,unresolved,,,none,"ABCF3; ATP-binding cassette, subfamily F, member 3",,func
ACZ81_19505,dinF,MATE family efflux transporter,Defense mechanisms,NZ_CP012202.1,4552454,4553800,-,,kegg.orthology:K03327,"SLC47A, MATE, DTX; MATE family, multidrug and toxin extrusion protein",,SLC47: Multidrug and toxin extrusion (MATE) family,tcdb:2.A.66.1,2.A.66.1,unresolved,unresolved,,,none,"SLC47A, MATE, DTX; MATE family, multidrug and toxin extrusion protein",,brite;tcdb;func
ACZ81_19530,ctaA,COX15/CtaA family protein,Post-translational modification,NZ_CP012202.1,4557368,4558585,-,,kegg.orthology:K02259,"COX15, ctaA; heme a synthase [EC:1.17.99.9]",,,tcdb:3.D.4.4,3.D.4.4,unresolved,unresolved,,,none,"COX15, ctaA; heme a synthase [EC:1.17.99.9]",,tcdb
ACZ81_19540,surf1,SURF1 family protein,Unknown,NZ_CP012202.1,4559123,4559827,-,,kegg.orthology:K14998,"SURF1, SHY1; surfeit locus 1 family protein",,,tcdb:3.D.4.8,3.D.4.8,unresolved,unresolved,,,none,"SURF1, SHY1; surfeit locus 1 family protein",,tcdb
ACZ81_19550,coxC,cytochrome c oxidase subunit 3,Energy production,NZ_CP012202.1,4560098,4560991,-,,kegg.orthology:K02276,"coxC, ctaE; cytochrome c oxidase subunit III [EC:7.1.1.9]",,,tcdb:3.D.4.4,3.D.4.4,unresolved,unresolved,,,none,"coxC, ctaE; cytochrome c oxidase subunit III [EC:7.1.1.9]",,tcdb
ACZ81_19555,ctaG,cytochrome c oxidase assembly protein,Post-translational modification,NZ_CP012202.1,4561015,4561602,-,,kegg.orthology:K02258,"COX11, ctaG; cytochrome c oxidase assembly protein subunit 11",,,tcdb:3.D.4.8,3.D.4.8,unresolved,unresolved,,,none,"COX11, ctaG; cytochrome c oxidase assembly protein subunit 11",,tcdb
ACZ81_19560,ctaD,cytochrome c oxidase subunit I,Energy production,NZ_CP012202.1,4561750,4563378,-,,kegg.orthology:K02274,"coxA, ctaD; cytochrome c oxidase subunit I [EC:7.1.1.9]",,,tcdb:3.D.4.2,3.D.4.2,unresolved,unresolved,,,none,"coxA, ctaD; cytochrome c oxidase subunit I [EC:7.1.1.9]",,tcdb
ACZ81_19565,coxB,cytochrome c oxidase subunit II,Energy production,NZ_CP012202.1,4563388,4564551,-,,kegg.orthology:K02275,"coxB, ctaC; cytochrome c oxidase subunit II [EC:7.1.1.9]",,,tcdb:3.D.4.2,3.D.4.2,unresolved,unresolved,,,none,"coxB, ctaC; cytochrome c oxidase subunit II [EC:7.1.1.9]",,tcdb
ACZ81_19600,yadS,trimeric intracellular cation channel family protein,Unknown,NZ_CP012202.1,4578704,4579321,+,,,,,,,,unresolved,unresolved,,,none,trimeric intracellular cation channel family protein,,func
ACZ81_19620,bcr,multidrug effflux MFS transporter,Amino acid metabolism,NZ_CP012202.1,4583707,4584954,-,,kegg.orthology:K07552,"bcr, tcaB; MFS transporter, DHA1 family, multidrug resistance protein",MFS,Drug:H+ antiporter-1 (12 spanner) (DHA1) family [TC:2.A.1.2],tcdb:2.A.1.2,2.A.1.2,unresolved,unresolved,,,none,"bcr, tcaB; MFS transporter, DHA1 family, multidrug resistance protein",,brite;kegg;tcdb;func
ACZ81_19630,ytfM,autotransporter assembly complex protein TamA,Cell wall and membrane,NZ_CP012202.1,4587704,4589542,+,,kegg.orthology:K07278,tamA; translocation and assembly module TamA,,Pores ion channels [TC:1],tcdb:1.B.33.2.4,1.B.33.2.4,unresolved,unresolved,,,none,tamA; translocation and assembly module TamA,,brite;tcdb
ACZ81_19635,ytfN,translocation/assembly module TamB domain-containing protein,Unknown,NZ_CP012202.1,4589539,4593411,+,,kegg.orthology:K09800,tamB; translocation and assembly module TamB,,Pores ion channels [TC:1],,,unresolved,unresolved,,,none,tamB; translocation and assembly module TamB,,brite
ACZ81_19655,,DMT family transporter,Amino acid metabolism,NZ_CP012202.1,4595076,4595978,-,PERM,,,,,,,unresolved,unresolved,,,none,DMT family transporter,,func
ACZ81_19700,,DUF6482 family protein,Unknown,NZ_CP012202.1,4604522,4604830,-,,,,,,,,unresolved,unresolved,,,none,DUF6482 family protein,,func
ACZ81_19770,,TonB-dependent receptor,Inorganic ion transport,NZ_CP012202.1,4616320,4619250,-,,,,,,,,unresolved,unresolved,,,none,TonB-dependent receptor,,func
ACZ81_19780,,MFS transporter,Carbohydrate metabolism,NZ_CP012202.1,4621131,4622738,+,,kegg.orthology:K03292,"TC.GPH; glycoside/pentoside/hexuronide:cation symporter, GPH family",,,tcdb:2.A.2,The Glycoside-Pentoside-Hexuronide (GPH):Cation Symporter Family,sugar,broad_class,organic,function_description,inferred,MFS/sugar transport protein,,kegg;tcdb;func
ACZ81_19800,yiaD,YiaD family glycine zipper/OmpA-like lipoprotein,Cell wall and membrane,NZ_CP012202.1,4625817,4626458,-,,kegg.orthology:K12216,"icmN, lphA, dotK; intracellular multiplication protein IcmN",,,tcdb:3.A.7.9.1,3.A.7.9.1,unresolved,unresolved,,,none,"icmN, lphA, dotK; intracellular multiplication protein IcmN",,tcdb
ACZ81_19820,gst5,glutathione S-transferase family protein,Post-translational modification,NZ_CP012202.1,4629099,4629698,-,,kegg.orthology:K00799,"GST, gst; glutathione S-transferase [EC:2.5.1.18]",,Pores ion channels [TC:1],tcdb:1.A.12.2.2,1.A.12.2.2,unresolved,unresolved,,,none,"GST, gst; glutathione S-transferase [EC:2.5.1.18]",,brite;tcdb
ACZ81_19830,atpC,F0F1 ATP synthase subunit epsilon,Energy production,NZ_CP012202.1,4631048,4631461,-,ATP,kegg.orthology:K02114,"ATPF1E, atpC; F-type H+-transporting ATPase subunit epsilon",,,tcdb:3.A.2.1,3.A.2.1,unresolved,unresolved,,,none,"ATPF1E, atpC; F-type H+-transporting ATPase subunit epsilon",,tcdb
ACZ81_19835,atpD,F0F1 ATP synthase subunit beta,Energy production,NZ_CP012202.1,4631522,4632907,-,ATP,kegg.orthology:K02112,"ATPF1B, atpD; F-type H+/Na+-transporting ATPase subunit beta [EC:7.1.2.2 7.2.2.1]",,,tcdb:3.A.2.1,3.A.2.1,unresolved,unresolved,,,none,"ATPF1B, atpD; F-type H+/Na+-transporting ATPase subunit beta [EC:7.1.2.2 7.2.2.1]",,tcdb
ACZ81_19840,atpG,F0F1 ATP synthase subunit gamma,Energy production,NZ_CP012202.1,4632941,4633801,-,ATP,kegg.orthology:K02115,"ATPF1G, atpG; F-type H+-transporting ATPase subunit gamma",,,tcdb:3.A.2.1,3.A.2.1,unresolved,unresolved,,,none,"ATPF1G, atpG; F-type H+-transporting ATPase subunit gamma",,tcdb
ACZ81_19845,atpA,F0F1 ATP synthase subunit alpha,Energy production,NZ_CP012202.1,4633860,4635401,-,ATP,kegg.orthology:K02111,"ATPF1A, atpA; F-type H+/Na+-transporting ATPase subunit alpha [EC:7.1.2.2 7.2.2.1]",,,tcdb:3.A.2.1,3.A.2.1,unresolved,unresolved,,,none,"ATPF1A, atpA; F-type H+/Na+-transporting ATPase subunit alpha [EC:7.1.2.2 7.2.2.1]",,tcdb
ACZ81_19850,atpH,F0F1 ATP synthase subunit delta,Energy production,NZ_CP012202.1,4635415,4635948,-,ATP,kegg.orthology:K02113,"ATPF1D, atpH; F-type H+-transporting ATPase subunit delta",,,tcdb:3.A.2.1,3.A.2.1,sodium,specific_compound,inorganic,function_description,inferred,"F(1)F(0) ATP synthase produces ATP from ADP in the presence of a proton or sodium gradient. F-type ATPases consist of two structural domains, F(1) containing the extramembraneous catalytic core and F(0) containing the membrane proton channel, linked together by a central stalk and a peripheral stalk. During catalysis, ATP synthesis in the catalytic domain of F(1) is coupled via a rotary mechanism of the central stalk subunits to proton translocation. ; FUNCTION: This protein is part of the stalk that links CF(0) to CF(1). It either transmits conformational changes from CF(0) to CF(1) or is implicated in proton conduction",,tcdb;func
ACZ81_19855,atpF,F0F1 ATP synthase subunit B,Energy production,NZ_CP012202.1,4635963,4636433,-,ATP,kegg.orthology:K02109,"ATPF0B, atpF; F-type H+-transporting ATPase subunit b",,,tcdb:3.A.2.1,3.A.2.1,sodium,specific_compound,inorganic,function_description,inferred,"Component of the F(0) channel, it forms part of the peripheral stalk, linking F(1) to F(0). The b^-subunit is a diverged and duplicated form of b found in plants and photosynthetic bacteria. ; FUNCTION: F(1)F(0) ATP synthase produces ATP from ADP in the presence of a proton or sodium gradient. F-type ATPases consist of two structural domains, F(1) containing the extramembraneous catalytic core and F(0) containing the membrane proton channel, linked together by a central stalk and a peripheral stalk. During catalysis, ATP synthesis in the catalytic domain of F(1) is coupled via a rotary mechanism of the central stalk subunits to proton translocation",,tcdb;func
ACZ81_19860,atpE,F0F1 ATP synthase subunit C,Energy production,NZ_CP012202.1,4636479,4636700,-,ATP,kegg.orthology:K02110,"ATPF0C, atpE; F-type H+-transporting ATPase subunit c",,,tcdb:3.A.2.1,3.A.2.1,sodium,specific_compound,inorganic,function_description,inferred,"F(1)F(0) ATP synthase produces ATP from ADP in the presence of a proton or sodium gradient. F-type ATPases consist of two structural domains, F(1) containing the extramembraneous catalytic core and F(0) containing the membrane proton channel, linked together by a central stalk and a peripheral stalk. During catalysis, ATP synthesis in the catalytic domain of F(1) is coupled via a rotary mechanism of the central stalk subunits to proton translocation. ; FUNCTION: Key component of the F(0) channel; it plays a direct role in translocation across the membrane. A homomeric c-ring of between 10-14 subunits forms the central stalk rotor element with the F(1) delta and epsilon subunits",,tcdb;func
ACZ81_19865,atpB,F0F1 ATP synthase subunit A,Energy production,NZ_CP012202.1,4636800,4637633,-,ATP,kegg.orthology:K02108,"ATPF0A, atpB; F-type H+-transporting ATPase subunit a",,,tcdb:3.A.2.1,3.A.2.1,unresolved,unresolved,,,none,"ATPF0A, atpB; F-type H+-transporting ATPase subunit a",,tcdb;func
ACZ81_19870,atpI,ATP synthase subunit I,Energy production,NZ_CP012202.1,4637735,4638121,-,,kegg.orthology:K02116,atpI; ATP synthase protein I,,,tcdb:3.A.2.1,3.A.2.1,unresolved,unresolved,,,none,atpI; ATP synthase protein I,,tcdb
ACZ81_19925,yidC,membrane protein insertase YidC,Intracellular trafficking,NZ_CP012202.1,4649771,4651429,-,,kegg.orthology:K03217,"yidC, spoIIIJ, OXA1, ccfA; YidC/Oxa1 family membrane protein insertase",,,tcdb:2.A.9,The Membrane Protein Insertase (YidC/Alb3/Oxa1) Family,unresolved,unresolved,,,none,"yidC, spoIIIJ, OXA1, ccfA; YidC/Oxa1 family membrane protein insertase",,tcdb
ACZ81_19970,,ion channel,Inorganic ion transport,NZ_CP012203.1,6644,7042,+,,,,,,,,unresolved,unresolved,,,none,ion channel,,func
ACZ81_19985,cadR,Cd(II)/Pb(II)-responsive transcriptional regulator,Transcription,NZ_CP012203.1,9297,9686,-,,kegg.orthology:K19591,"cueR; MerR family transcriptional regulator, copper efflux regulator",,,,,unresolved,unresolved,,,none,"cueR; MerR family transcriptional regulator, copper efflux regulator",,kegg
ACZ81_20015,czcC,TolC family protein,Cell wall and membrane,NZ_CP012203.1,13442,14713,+,,kegg.orthology:K15725,"czcC, cusC, cnrC; outer membrane protein, heavy metal efflux system",,Pores ion channels [TC:1],tcdb:1.B.17.2.2,1.B.17.2.2,unresolved,unresolved,,,none,"czcC, cusC, cnrC; outer membrane protein, heavy metal efflux system",,brite;kegg;tcdb
ACZ81_20020,,biotin/lipoyl-containing protein,Cell wall and membrane,NZ_CP012203.1,14778,15419,+,,kegg.orthology:K15727,"czcB, cusB, cnrB; membrane fusion protein, heavy metal efflux system",,Accessory factors involved in transport [TC:8],tcdb:8.A.1.2.1,8.A.1.2.1,unresolved,unresolved,,,none,"czcB, cusB, cnrB; membrane fusion protein, heavy metal efflux system",,brite;kegg;tcdb
ACZ81_RS21580,,permuted SH3 domain-containing protein,Cell wall and membrane,NZ_CP012203.1,15409,15714,+,,kegg.orthology:K15727,"czcB, cusB, cnrB; membrane fusion protein, heavy metal efflux system",,Accessory factors involved in transport [TC:8],tcdb:8.A.1.2.1,8.A.1.2.1,unresolved,unresolved,,,none,"czcB, cusB, cnrB; membrane fusion protein, heavy metal efflux system",,brite;kegg;tcdb
ACZ81_20055,,mercuric transporter MerT family protein,Unknown,NZ_CP012203.1,22849,23193,+,,kegg.orthology:K08363,merT; mercuric ion transport protein,mercuric ion,Pores ion channels [TC:1],tcdb:1.A.72.1,1.A.72.1,unresolved,unresolved,,,none,merT; mercuric ion transport protein,,brite;tcdb;func
ACZ81_20060,merP,mercury resistance system periplasmic binding protein MerP,Inorganic ion transport,NZ_CP012203.1,23229,23504,+,,kegg.orthology:K08364,merP; periplasmic mercuric ion binding protein,,Pores ion channels [TC:1],tcdb:1.A.72.1,1.A.72.1,unresolved,unresolved,,,none,merP; periplasmic mercuric ion binding protein,,brite;tcdb
ACZ81_20065,merC,organomercurial transporter MerC,Unknown,NZ_CP012203.1,23509,23955,+,,kegg.orthology:K19058,merC; mercuric ion transport protein,mercuric ion,Pores ion channels [TC:1],tcdb:1.A.72.4,1.A.72.4,unresolved,unresolved,,,none,merC; mercuric ion transport protein,,brite;tcdb;func
