locus_tag,gene_name,product,gene_category,log2fc,padj,expression_status,timepoint
ACZ81_13585,tgt,tRNA guanosine(34) transglycosylase Tgt,Translation,0.1377564313992983,0.8393424695522855,not_significant,day 11
ACZ81_14490,chb,family 20 glycosylhydrolase,Carbohydrate metabolism,0.1376550269175581,0.8733601288067144,not_significant,day 11
ACZ81_00035,glyQ,glycine--tRNA ligase subunit alpha,Translation,0.1375753106420019,0.8371556773820202,not_significant,day 11
ACZ81_00300,,hypothetical protein,Cell wall and membrane,-0.1375195161129069,0.8079204030032198,not_significant,day 11
ACZ81_09355,hadH2,3-hydroxyacyl-CoA dehydrogenase,Lipid metabolism,0.1373653055864264,0.6976645494964439,not_significant,day 11
ACZ81_14035,,Mpo1 family 2-hydroxy fatty acid dioxygenase,Unknown,0.1373361717518632,0.8983133343584084,not_significant,day 11
ACZ81_09580,yhjX,hypothetical protein,Inorganic ion transport,0.1372809047379463,0.937404031557272,not_significant,day 11
ACZ81_13790,asnB,asparagine synthase (glutamine-hydrolyzing),Amino acid metabolism,0.1371862728190301,0.7683272093370648,not_significant,day 11
ACZ81_20190,,hypothetical protein,Unknown,-0.1368205783852652,0.897722265903673,not_significant,day 11
ACZ81_19630,ytfM,autotransporter assembly complex protein TamA,Cell wall and membrane,0.1367535857318965,0.8449042543637677,not_significant,day 11
ACZ81_09510,,DUF262 domain-containing protein,Unknown,0.1367140280270408,0.9056447667276536,not_significant,day 11
ACZ81_19025,,TonB-dependent receptor,Inorganic ion transport,-0.1366017437140912,0.9195169135799368,not_significant,day 11
ACZ81_RS21440,,Rho-binding antiterminator,Transcription,0.136310289367097,0.8717828064407063,not_significant,day 11
ACZ81_07545,,hypothetical protein,Unknown,0.1360722087353737,0.8636549117048695,not_significant,day 11
ACZ81_15525,mntH,Nramp family divalent metal transporter,Inorganic ion transport,0.1358026936581936,0.8394003297200787,not_significant,day 11
ACZ81_00560,recG,ATP-dependent DNA helicase RecG,Replication and repair,0.135742571971085,0.8717828064407063,not_significant,day 11
ACZ81_10275,fabA,bifunctional 3-hydroxydecanoyl-ACP dehydratase/trans-2-decenoyl-ACP isomerase,Lipid metabolism,-0.1353021242393141,0.862767629644376,not_significant,day 11
ACZ81_18190,,ligase-associated DNA damage response exonuclease,Translation,-0.1351047709120171,0.8556342171029696,not_significant,day 11
ACZ81_17140,,hypothetical protein,Unknown,-0.1349869888188918,0.8717828064407063,not_significant,day 11
ACZ81_00115,smg,DUF494 family protein,Unknown,-0.1348326567365558,0.8134355784652773,not_significant,day 11
ACZ81_17155,,hypothetical protein,Unknown,-0.1346473470452567,0.8125124502140612,not_significant,day 11
ACZ81_04165,hutI,imidazolonepropionase,Secondary metabolites,-0.1343238043249872,0.9252129032414738,not_significant,day 11
ACZ81_18415,,sensor histidine kinase,Signal transduction,-0.1339362119214062,0.9103156686555002,not_significant,day 11
ACZ81_12905,,hypothetical protein,Unknown,0.1338553662077901,0.9304278914378304,not_significant,day 11
ACZ81_20230,hypF,acylphosphatase,Post-translational modification,-0.133650184265111,0.9008520252989254,not_significant,day 11
ACZ81_19545,,DUF2909 domain-containing protein,Unknown,-0.1334376030410885,0.8804653292789534,not_significant,day 11
ACZ81_19850,atpH,F0F1 ATP synthase subunit delta,Energy production,-0.1328681951538343,0.9249454354713124,not_significant,day 11
ACZ81_03865,,circularly permuted type 2 ATP-grasp protein,Unknown,-0.1322776793053646,0.8891336346597944,not_significant,day 11
ACZ81_07275,,peptidylprolyl isomerase,Post-translational modification,0.1314754042130939,0.8843185457623258,not_significant,day 11
ACZ81_09935,garR,NAD(P)-dependent oxidoreductase,Lipid metabolism,-0.1310132562174604,0.8389228891566435,not_significant,day 11
ACZ81_09875,glnS,glutamine--tRNA ligase,Translation,-0.1309967197780382,0.8290789574690207,not_significant,day 11
ACZ81_00575,,hypothetical protein,Unknown,-0.1307580469373939,0.8939439551167951,not_significant,day 11
ACZ81_05730,,response regulator transcription factor,Transcription,0.1305241214369732,0.9200412032933092,not_significant,day 11
ACZ81_02760,ftsB,cell division protein FtsB,Cell cycle and division,0.1304257577659957,0.8949039555761523,not_significant,day 11
ACZ81_11960,,type 1 glutamine amidotransferase domain-containing protein,Nucleotide metabolism,-0.1299797903381209,0.9290733769105518,not_significant,day 11
ACZ81_18540,,cation diffusion facilitator family transporter,Inorganic ion transport,-0.1299033447596284,0.6916170022740131,not_significant,day 11
ACZ81_15245,,DUF7010 family protein,Unknown,0.1297409377304935,0.9484029303319294,not_significant,day 11
ACZ81_04195,gspK,glucosamine kinase nucleotide-binding domain-containing protein,Carbohydrate metabolism,0.1296586542979357,0.8437713433856295,not_significant,day 11
ACZ81_13025,ribE,riboflavin synthase,Coenzyme metabolism,-0.1294800293216963,0.8717828064407063,not_significant,day 11
ACZ81_03685,petC,cytochrome c1,Inorganic ion transport,0.1294588231283174,0.9021558450157804,not_significant,day 11
ACZ81_13290,,"UDP-2,3-diacylglucosamine diphosphatase",Unknown,-0.1293930446186275,0.9129603612220896,not_significant,day 11
ACZ81_13835,,hypothetical protein,Unknown,0.1291656836472989,0.7935677388191616,not_significant,day 11
ACZ81_03435,,bifunctional aconitate hydratase 2/2-methylisocitrate dehydratase,Energy production,0.1289542183765162,0.9200412032933092,not_significant,day 11
ACZ81_09400,,putative bifunctional diguanylate cyclase/phosphodiesterase,Signal transduction,-0.1288477966376886,0.8302734812419319,not_significant,day 11
ACZ81_15460,,polyphosphate kinase 2 family protein,Unknown,0.1285734228009869,0.8474643584256171,not_significant,day 11
ACZ81_12270,folC,bifunctional tetrahydrofolate synthase/dihydrofolate synthase,Coenzyme metabolism,-0.1284707620099989,0.8463803192895607,not_significant,day 11
ACZ81_06665,bioB,biotin synthase BioB,Coenzyme metabolism,-0.1281073670279081,0.845747998608951,not_significant,day 11
ACZ81_06215,,hypothetical protein,Energy production,0.1276095349713376,0.8508391695045809,not_significant,day 11
ACZ81_00835,,DUF484 family protein,Unknown,0.127461745206931,0.772594138429574,not_significant,day 11
ACZ81_01245,,hypothetical protein,Unknown,-0.12722511567181,0.8371556773820202,not_significant,day 11
ACZ81_19140,,TIGR03643 family protein,Unknown,-0.1272002718847337,0.9129603612220896,not_significant,day 11
ACZ81_15265,,hypothetical protein,Unknown,-0.1270555404360977,0.825207345173541,not_significant,day 11
ACZ81_19475,,M14 family zinc carboxypeptidase,Amino acid metabolism,0.1270435504276655,0.8747111468488682,not_significant,day 11
ACZ81_16270,VV10722,TIGR03899 family protein,Unknown,-0.1267122855660025,0.8609887345385059,not_significant,day 11
ACZ81_18440,,IS4 family transposase,Replication and repair,0.1266922737793424,0.7037328985125457,not_significant,day 11
ACZ81_02495,phnA,zinc ribbon domain-containing protein YjdM,Inorganic ion transport,0.126662166409352,0.8532794191771423,not_significant,day 11
ACZ81_00950,yqaB,HAD family hydrolase,Unknown,-0.1265909622823685,0.8394003297200787,not_significant,day 11
ACZ81_02000,mrcA,penicillin-binding protein 1A,Cell wall and membrane,0.1262765019765465,0.7946639550837025,not_significant,day 11
ACZ81_01160,ramA,carbon-nitrogen hydrolase family protein,Unknown,-0.1260925729372005,0.8806661740428201,not_significant,day 11
ACZ81_12630,,aromatic ring-hydroxylating oxygenase subunit alpha,Inorganic ion transport,0.1252060438225938,0.8814444619230085,not_significant,day 11
ACZ81_13845,,oligosaccharide flippase family protein,Unknown,0.1250923836939256,0.8871645710778906,not_significant,day 11
ACZ81_19855,atpF,F0F1 ATP synthase subunit B,Energy production,-0.1250331001309993,0.9113859255190736,not_significant,day 11
ACZ81_19835,atpD,F0F1 ATP synthase subunit beta,Energy production,0.1250295308414594,0.910063577638151,not_significant,day 11
ACZ81_10000,,sensor histidine kinase,Signal transduction,-0.1245125800822273,0.8474643584256171,not_significant,day 11
ACZ81_15360,mtnN,5^-methylthioadenosine/adenosylhomocysteine nucleosidase,Amino acid metabolism,-0.1236585983741968,0.8878210216865803,not_significant,day 11
ACZ81_17640,,DUF4258 domain-containing protein,Unknown,0.1236139291857521,0.9252129032414738,not_significant,day 11
ACZ81_11920,,WYL domain-containing protein,Transcription,0.1233583329101847,0.8598180604325047,not_significant,day 11
ACZ81_08535,yceF,Maf family protein,Cell cycle and division,-0.1233168008127303,0.8820854102049169,not_significant,day 11
ACZ81_19310,gspJ,type II secretion system minor pseudopilin GspJ,Intracellular trafficking,-0.1231511718380329,0.8804484810111995,not_significant,day 11
ACZ81_12550,dsbB,disulfide bond formation protein DsbB,Post-translational modification,-0.1231295185178009,0.8717828064407063,not_significant,day 11
ACZ81_00260,yjbH,YjbH domain-containing protein,Cell wall and membrane,0.1230184829742271,0.859813071019947,not_significant,day 11
ACZ81_08025,,glycosyltransferase,Cell wall and membrane,-0.1229809018539373,0.8719748571057201,not_significant,day 11
ACZ81_07630,,DEAD/DEAH box helicase,Replication and repair,0.1229742266439684,0.7407504888438449,not_significant,day 11
ACZ81_19425,,WD40 repeat domain-containing protein,Unknown,-0.1229497366569184,0.8120860320974671,not_significant,day 11
ACZ81_07215,,winged helix-turn-helix transcriptional regulator,Transcription,-0.1229230447226517,0.9034478303462616,not_significant,day 11
ACZ81_09170,purB,adenylosuccinate lyase,Nucleotide metabolism,0.1226630636285727,0.9290733769105518,not_significant,day 11
ACZ81_04415,,ATP-binding protein,Post-translational modification,0.1225004658709096,0.7946639550837025,not_significant,day 11
ACZ81_01255,,AAA family ATPase,Replication and repair,0.1222967617983366,0.8449042543637677,not_significant,day 11
ACZ81_19090,cutA,divalent-cation tolerance protein CutA,Inorganic ion transport,-0.1222428914375114,0.9008520252989254,not_significant,day 11
ACZ81_16180,,MBL fold metallo-hydrolase,Unknown,-0.1221185640374825,0.8949039555761523,not_significant,day 11
ACZ81_00490,moeB,HesA/MoeB/ThiF family protein,Coenzyme metabolism,0.1220526549050049,0.9505961465855328,not_significant,day 11
ACZ81_03400,,energy transducer TonB,Cell wall and membrane,-0.1219621995638367,0.9195169135799368,not_significant,day 11
ACZ81_10055,,hypothetical protein,Unknown,-0.1219455403762345,0.9129603612220896,not_significant,day 11
ACZ81_03070,ppiA,peptidylprolyl isomerase,Cell wall and membrane,0.121909025154186,0.8804484810111995,not_significant,day 11
ACZ81_11480,eamB,LysE family translocator,Amino acid metabolism,-0.1212966172735787,0.8949039555761523,not_significant,day 11
ACZ81_14880,prsK,XrtA/PEP-CTERM system histidine kinase PrsK,Signal transduction,0.1210888706736576,0.8263313889867016,not_significant,day 11
ACZ81_16110,rhlE,DEAD/DEAH box helicase,Translation,-0.1210120574016953,0.9188578192496636,not_significant,day 11
ACZ81_04200,nagA,N-acetylglucosamine-6-phosphate deacetylase,Carbohydrate metabolism,-0.1206653736714687,0.8474643584256171,not_significant,day 11
ACZ81_RS21290,,hypothetical protein,Unknown,0.1205563787729409,0.9299242931726786,not_significant,day 11
ACZ81_02115,trmL,tRNA (uridine(34)/cytosine(34)/5-carboxymethylaminomethyluridine(34)-2^-O)-methyltransferase TrmL,Translation,0.1203636109728914,0.8311887784435097,not_significant,day 11
ACZ81_11485,yjiR,aminotransferase-like domain-containing protein,Transcription,-0.1203519698834025,0.883977987763259,not_significant,day 11
ACZ81_06680,bioD,dethiobiotin synthase,Coenzyme metabolism,0.1202621424374432,0.8613112581939593,not_significant,day 11
ACZ81_05105,pseG,"UDP-2,4-diacetamido-2,4,6-trideoxy-beta-L-altropyranose hydrolase",Cell wall and membrane,0.1202541718713922,0.9252129032414738,not_significant,day 11
ACZ81_00045,HD1705,DUF2489 domain-containing protein,Unknown,0.1202365129086165,0.8849540370319792,not_significant,day 11
ACZ81_07385,cynS,cyanase,Inorganic ion transport,0.1199738683278666,0.9665657461124252,not_significant,day 11
ACZ81_17875,,outer membrane beta-barrel protein,Unknown,0.1198964503084499,0.8459327437073515,not_significant,day 11
ACZ81_14470,gluP,sugar MFS transporter,Carbohydrate metabolism,0.1197116239011805,0.9195169135799368,not_significant,day 11
ACZ81_10725,,sensor domain-containing phosphodiesterase,Signal transduction,-0.1191087253588568,0.8464219488060118,not_significant,day 11
ACZ81_10660,rpsA,30S ribosomal protein S1,Translation,-0.1190232766960665,0.8717828064407063,not_significant,day 11
ACZ81_04680,,DUF6170 family protein,Unknown,-0.118870621263276,0.908466084319714,not_significant,day 11
ACZ81_06690,yfkJ,low molecular weight protein-tyrosine-phosphatase,Signal transduction,-0.1188667461196841,0.8463803192895607,not_significant,day 11
ACZ81_12750,ptrA,M16 family metallopeptidase,Unknown,-0.1188407133425063,0.7902701975908996,not_significant,day 11
ACZ81_19200,,class I SAM-dependent methyltransferase,Unknown,0.1185265401337364,0.8993422571282114,not_significant,day 11
ACZ81_01715,rpsQ,30S ribosomal protein S17,Translation,-0.118523919799281,0.930927453962949,not_significant,day 11
ACZ81_03755,lptC,LPS export ABC transporter periplasmic protein LptC,Unknown,0.1184397475880209,0.8476419209371118,not_significant,day 11
ACZ81_01955,dam,Dam family site-specific DNA-(adenine-N6)-methyltransferase,Replication and repair,-0.1182264514874404,0.8631031351500248,not_significant,day 11
ACZ81_00900,,DUF3299 domain-containing protein,Unknown,0.117973088319429,0.8759712579559655,not_significant,day 11
ACZ81_19095,dsbD,protein-disulfide reductase DsbD,Energy production,0.11778187446742,0.8134502206199843,not_significant,day 11
ACZ81_17480,cydB,cytochrome d ubiquinol oxidase subunit II,Energy production,0.1177800514945932,0.9195169135799368,not_significant,day 11
ACZ81_11665,,zinc ribbon domain-containing protein,Unknown,0.1172948928453406,0.8718066328997954,not_significant,day 11
ACZ81_05230,fliR,flagellar biosynthetic protein FliR,Cell motility,-0.1172011726374388,0.90708533912746,not_significant,day 11
ACZ81_10775,resA,TlpA family protein disulfide reductase,Energy production,-0.1170106741935848,0.8806661740428201,not_significant,day 11
ACZ81_13560,,acyltransferase family protein,Lipid metabolism,0.116864510022521,0.8990061997005646,not_significant,day 11
ACZ81_09275,lipB,lipoyl(octanoyl) transferase LipB,Coenzyme metabolism,0.1161245007286045,0.8559158295027253,not_significant,day 11
ACZ81_11410,hisC2,pyridoxal phosphate-dependent aminotransferase,Amino acid metabolism,0.1158684309054337,0.9198371301812254,not_significant,day 11
ACZ81_03065,,GNAT family N-acetyltransferase,Translation,0.1157806521694372,0.8978528496871634,not_significant,day 11
ACZ81_RS21245,,hypothetical protein,Unknown,-0.1153824190512804,0.9420031710866796,not_significant,day 11
ACZ81_02945,tolC,outer membrane channel protein TolC,Cell wall and membrane,-0.1153442477651997,0.8567550943579122,not_significant,day 11
ACZ81_12235,,S10 family peptidase,Amino acid metabolism,0.115028397892077,0.8449042543637677,not_significant,day 11
ACZ81_17250,,glycosyltransferase family 2 protein,Cell wall and membrane,0.1147814798827276,0.8804484810111995,not_significant,day 11
ACZ81_17885,,CNNM domain-containing protein,Unknown,0.1144055449911885,0.8720005965926306,not_significant,day 11
ACZ81_09040,int,site-specific integrase,Replication and repair,-0.1143471096271594,0.843554989571123,not_significant,day 11
ACZ81_10070,srmB,DEAD/DEAH box helicase,Translation,0.1140794171334576,0.9103533168165768,not_significant,day 11
ACZ81_20045,,hypothetical protein,Unknown,0.1136970278110779,0.9200412032933092,not_significant,day 11
ACZ81_17835,panP,pyridoxal-dependent aspartate 1-decarboxylase PanP,Amino acid metabolism,-0.1133187782410908,0.8726473117517229,not_significant,day 11
ACZ81_13170,nadE,ammonia-dependent NAD(+) synthetase,Coenzyme metabolism,0.1131327409084044,0.9034478303462616,not_significant,day 11
